# sigma =  10.0000000, rho = 28.0000000, beta = 2.66666675
# t0 = 0.00000000, tf = 200.000000, step_size = 0.999999978E-2
t,x,y,z
   54.856800, -7.39447653E-01, -1.22061455E+00,  1.23325720E+01
   54.866798, -7.90328801E-01, -1.32887495E+00,  1.20176830E+01
   54.876797, -8.47133160E-01, -1.44705820E+00,  1.17126703E+01
   54.886795, -9.10295486E-01, -1.57631516E+00,  1.14175768E+01
   54.896793, -9.80323553E-01, -1.71790028E+00,  1.11325026E+01
   54.906792, -1.05780160E+00, -1.87318373E+00,  1.08576183E+01
   54.916790, -1.14339471E+00, -2.04366493E+00,  1.05931787E+01
   54.926788, -1.23785388E+00, -2.23098564E+00,  1.03395357E+01
   54.936787, -1.34202242E+00, -2.43694425E+00,  1.00971613E+01
   54.946785, -1.45684254E+00, -2.66350985E+00,  9.86666775E+00
   54.956783, -1.58336270E+00, -2.91283631E+00,  9.64883995E+00
   54.966782, -1.72274613E+00, -3.18727469E+00,  9.44466782E+00
   54.976780, -1.87627900E+00, -3.48938560E+00,  9.25538731E+00
   54.986778, -2.04537916E+00, -3.82194757E+00,  9.08253384E+00
   54.996777, -2.23160458E+00, -4.18796158E+00,  8.92799759E+00
   55.006775, -2.43666148E+00, -4.59064960E+00,  8.79410076E+00
   55.016773, -2.66241050E+00, -5.03344107E+00,  8.68367863E+00
   55.026772, -2.91087103E+00, -5.51995039E+00,  8.60018349E+00
   55.036770, -3.18422174E+00, -6.05393171E+00,  8.54779816E+00
   55.046768, -3.48479581E+00, -6.63920975E+00,  8.53157425E+00
   55.056767, -3.81506896E+00, -7.27957630E+00,  8.55758476E+00
   55.066765, -4.17763567E+00, -7.97863960E+00,  8.63309383E+00
   55.076763, -4.57517147E+00, -8.73961639E+00,  8.76673985E+00
   55.086761, -5.01037550E+00, -9.56504250E+00,  8.96872139E+00
   55.096760, -5.48588705E+00, -1.04563932E+01,  9.25097275E+00
   55.106758, -6.00416708E+00, -1.14135799E+01,  9.62730885E+00
   55.116756, -6.56733847E+00, -1.24343100E+01,  1.01134949E+01
   55.126755, -7.17697191E+00, -1.35132923E+01,  1.07271957E+01
   55.136753, -7.83380985E+00, -1.46412811E+01,  1.14877357E+01
   55.146751, -8.53741837E+00, -1.58039732E+01,  1.24155703E+01
   55.156750, -9.28575897E+00, -1.69808197E+01,  1.35313568E+01
   55.166748, -1.00746918E+01, -1.81438560E+01,  1.48545113E+01
   55.176746, -1.08974190E+01, -1.92567348E+01,  1.64011269E+01
   55.186745, -1.17439051E+01, -2.02742577E+01,  1.81812019E+01
   55.196743, -1.26003475E+01, -2.11427727E+01,  2.01952190E+01
   55.206741, -1.34487934E+01, -2.18018780E+01,  2.24303093E+01
   55.216740, -1.42670240E+01, -2.21878643E+01,  2.48564949E+01
   55.226738, -1.50288792E+01, -2.22391148E+01,  2.74237938E+01
   55.236736, -1.57051544E+01, -2.19033318E+01,  3.00612125E+01
   55.246735, -1.62651672E+01, -2.11458588E+01,  3.26787071E+01
   55.256733, -1.66789780E+01, -1.99577084E+01,  3.51728287E+01
   55.266731, -1.69200859E+01, -1.83613758E+01,  3.74360733E+01
   55.276730, -1.69682579E+01, -1.64125462E+01,  3.93687782E+01
   55.286728, -1.68119984E+01, -1.41964445E+01,  4.08914337E+01
   55.296726, -1.64501724E+01, -1.18189240E+01,  4.19546432E+01
   55.306725, -1.58924265E+01, -9.39391804E+00,  4.25443802E+01
   55.316723, -1.51582823E+01, -7.02998161E+00,  4.26813469E+01
   55.326721, -1.42750816E+01, -4.81881523E+00,  4.24149742E+01
   55.336720, -1.32752151E+01, -2.82787800E+00,  4.18138695E+01
   55.346718, -1.21931314E+01, -1.09782910E+00,  4.09552460E+01
   55.356716, -1.10626125E+01,  3.55784535E-01,  3.99154778E+01
   55.366714, -9.91463184E+00,  1.53798521E+00,  3.87632103E+01
   55.376713, -8.77592850E+00,  2.46856618E+00,  3.75553970E+01
   55.386711, -7.66828775E+00,  3.17634821E+00,  3.63359680E+01
   55.396709, -6.60840797E+00,  3.69431806E+00,  3.51363983E+01
   55.406708, -5.60818052E+00,  4.05599642E+00,  3.39774094E+01
   55.416706, -4.67523384E+00,  4.29303408E+00,  3.28711472E+01
   55.426704, -3.81359720E+00,  4.43384171E+00,  3.18233643E+01
   55.436703, -3.02439165E+00,  4.50299263E+00,  3.08353558E+01
   55.446701, -2.30648279E+00,  4.52114439E+00,  2.99055443E+01
   55.456699, -1.65706158E+00,  4.50527430E+00,  2.90306740E+01
   55.466698, -1.07213593E+00,  4.46907568E+00,  2.82066765E+01
   55.476696, -5.46934664E-01,  4.42341805E+00,  2.74292564E+01
   55.486694, -7.62276947E-02,  4.37680483E+00,  2.66942558E+01
   55.496693,  3.45426083E-01,  4.33579874E+00,  2.59978771E+01
   55.506691,  7.23493218E-01,  4.30539942E+00,  2.53367863E+01
   55.516689,  1.06333089E+00,  4.28936768E+00,  2.47081547E+01
   55.526688,  1.37009370E+00,  4.29049683E+00,  2.41096516E+01
   55.536686,  1.64867222E+00,  4.31084013E+00,  2.35394154E+01
   55.546684,  1.90365732E+00,  4.35189390E+00,  2.29960155E+01
   55.556683,  2.13932371E+00,  4.41474867E+00,  2.24784126E+01
   55.566681,  2.35962725E+00,  4.50020742E+00,  2.19859161E+01
   55.576679,  2.56821299E+00,  4.60888100E+00,  2.15181522E+01
   55.586678,  2.76843047E+00,  4.74126053E+00,  2.10750408E+01
   55.596676,  2.96335363E+00,  4.89777184E+00,  2.06567745E+01
   55.606674,  3.15580201E+00,  5.07881355E+00,  2.02638073E+01
   55.616673,  3.34836483E+00,  5.28478432E+00,  1.98968563E+01
   55.626671,  3.54342294E+00,  5.51609278E+00,  1.95568962E+01
   55.636669,  3.74317026E+00,  5.77316046E+00,  1.92451706E+01
   55.646667,  3.94963264E+00,  6.05641079E+00,  1.89632072E+01
   55.656666,  4.16468239E+00,  6.36624813E+00,  1.87128315E+01
   55.666664,  4.39005041E+00,  6.70302534E+00,  1.84961834E+01
   55.676662,  4.62733269E+00,  7.06699896E+00,  1.83157406E+01
   55.686661,  4.87799168E+00,  7.45827007E+00,  1.81743317E+01
   55.696659,  5.14334917E+00,  7.87671423E+00,  1.80751572E+01
   55.706657,  5.42457724E+00,  8.32189083E+00,  1.80217972E+01
   55.716656,  5.72267437E+00,  8.79293823E+00,  1.80182056E+01
   55.726654,  6.03843927E+00,  9.28845310E+00,  1.80686970E+01
   55.736652,  6.37242889E+00,  9.80634785E+00,  1.81779079E+01
   55.746651,  6.72491169E+00,  1.03436966E+01,  1.83507309E+01
   55.756649,  7.09580564E+00,  1.08965654E+01,  1.85922070E+01
   55.766647,  7.48460722E+00,  1.14598360E+01,  1.89073753E+01
   55.776646,  7.89031172E+00,  1.20270376E+01,  1.93010693E+01
   55.786644,  8.31132317E+00,  1.25901928E+01,  1.97776356E+01
   55.796642,  8.74536133E+00,  1.31397057E+01,  2.03405952E+01
   55.806641,  9.18937111E+00,  1.36643152E+01,  2.09922276E+01
   55.816639,  9.63943481E+00,  1.41511412E+01,  2.17330837E+01
   55.826637,  1.00907097E+01,  1.45858669E+01,  2.25614567E+01
   55.836636,  1.05373926E+01,  1.49530849E+01,  2.34728394E+01
   55.846634,  1.09727306E+01,  1.52368345E+01,  2.44594193E+01
   55.856632,  1.13890896E+01,  1.54213448E+01,  2.55096645E+01
   55.866631,  1.17781010E+01,  1.54919729E+01,  2.66081104E+01
   55.876629,  1.21308880E+01,  1.54362917E+01,  2.77353935E+01
   55.886627,  1.24383812E+01,  1.52452431E+01,  2.88686409E+01
   55.896626,  1.26917114E+01,  1.49142427E+01,  2.99822407E+01
   55.906624,  1.28826647E+01,  1.44440851E+01,  3.10489941E+01
   55.916622,  1.30041647E+01,  1.38414965E+01,  3.20415878E+01
   55.926620,  1.30507402E+01,  1.31192122E+01,  3.29342690E+01
   55.936619,  1.30189304E+01,  1.22955055E+01,  3.37045174E+01
   55.946617,  1.29075804E+01,  1.13931732E+01,  3.43345299E+01
   55.956615,  1.27179871E+01,  1.04380722E+01,  3.48123093E+01
   55.966614,  1.24538765E+01,  9.45738411E+00,  3.51322289E+01
   55.976612,  1.21212130E+01,  8.47781944E+00,  3.52950058E+01
   55.986610,  1.17278566E+01,  7.52397871E+00,  3.53071213E+01
   55.996609,  1.12831154E+01,  6.61704683E+00,  3.51798134E+01
   56.006607,  1.07972317E+01,  5.77393770E+00,  3.49277992E+01
   56.016605,  1.02808609E+01,  5.00690746E+00,  3.45679054E+01
   56.026604,  9.74458599E+00,  4.32360840E+00,  3.41177940E+01
   56.036602,  9.19849968E+00,  3.72748041E+00,  3.35948563E+01
   56.046600,  8.65187740E+00,  3.21838093E+00,  3.30153999E+01
   56.056599,  8.11294937E+00,  2.79332447E+00,  3.23940849E+01
   56.066597,  7.58876514E+00,  2.44724774E+00,  3.17436256E+01
   56.076595,  7.08514547E+00,  2.17372227E+00,  3.10747128E+01
   56.086594,  6.60669994E+00,  1.96557164E+00,  3.03960762E+01
   56.096592,  6.15689659E+00,  1.81537330E+00,  2.97146626E+01
   56.106590,  5.73816872E+00,  1.71584094E+00,  2.90358601E+01
   56.116589,  5.35204077E+00,  1.66009808E+00,  2.83637543E+01
   56.126587,  4.99926281E+00,  1.64185715E+00,  2.77013683E+01
   56.136585,  4.67994881E+00,  1.65552187E+00,  2.70508919E+01
   56.146584,  4.39370298E+00,  1.69623196E+00,  2.64138737E+01
   56.156582,  4.13974142E+00,  1.75986493E+00,  2.57913876E+01
   56.166580,  3.91699743E+00,  1.84300876E+00,  2.51841660E+01
   56.176579,  3.72421360E+00,  1.94291544E+00,  2.45927048E+01
   56.186577,  3.56002116E+00,  2.05744505E+00,  2.40173454E+01
   56.196575,  3.42300534E+00,  2.18500447E+00,  2.34583378E+01
   56.206573,  3.31175900E+00,  2.32448626E+00,  2.29158897E+01
   56.216572,  3.22492504E+00,  2.47520995E+00,  2.23901997E+01
   56.226570,  3.16122961E+00,  2.63686752E+00,  2.18814888E+01
   56.236568,  3.11950684E+00,  2.80947399E+00,  2.13900185E+01
   56.246567,  3.09871793E+00,  2.99332380E+00,  2.09161110E+01
   56.256565,  3.09796309E+00,  3.18895149E+00,  2.04601688E+01
   56.266563,  3.11648917E+00,  3.39709878E+00,  2.00226860E+01
   56.276562,  3.15369487E+00,  3.61868501E+00,  1.96042690E+01
   56.286560,  3.20913076E+00,  3.85478067E+00,  1.92056484E+01
   56.296558,  3.28249884E+00,  4.10658503E+00,  1.88277054E+01
   56.306557,  3.37364912E+00,  4.37540293E+00,  1.84714851E+01
   56.316555,  3.48257446E+00,  4.66262341E+00,  1.81382275E+01
   56.326553,  3.60940409E+00,  4.96969748E+00,  1.78293896E+01
   56.336552,  3.75439477E+00,  5.29811049E+00,  1.75466805E+01
   56.346550,  3.91792107E+00,  5.64935350E+00,  1.72920856E+01
   56.356548,  4.10046291E+00,  6.02488613E+00,  1.70679092E+01
   56.366547,  4.30259085E+00,  6.42609024E+00,  1.68768101E+01
   56.376545,  4.52494669E+00,  6.85421515E+00,  1.67218380E+01
   56.386543,  4.76822186E+00,  7.31030655E+00,  1.66064720E+01
   56.396542,  5.03312826E+00,  7.79511929E+00,  1.65346565E+01
   56.406540,  5.32036495E+00,  8.30901051E+00,  1.65108242E+01
   56.416538,  5.63057470E+00,  8.85181141E+00,  1.65399189E+01
   56.426537,  5.96429300E+00,  9.42267132E+00,  1.66273918E+01
   56.436535,  6.32188511E+00,  1.00198755E+01,  1.67791729E+01
   56.446533,  6.70346880E+00,  1.06406403E+01,  1.70016098E+01
   56.456532,  7.10882759E+00,  1.12808781E+01,  1.73013515E+01
   56.466530,  7.53730536E+00,  1.19349527E+01,  1.76851749E+01
   56.476528,  7.98768806E+00,  1.25954237E+01,  1.81597252E+01
   56.486526,  8.45807552E+00,  1.32528143E+01,  1.87311649E+01
   56.496525,  8.94573975E+00,  1.38954182E+01,  1.94047127E+01
   56.506523,  9.44698811E+00,  1.45091953E+01,  2.01840706E+01
   56.516521,  9.95703030E+00,  1.50777979E+01,  2.10707397E+01
   56.526520,  1.04698696E+01,  1.55827866E+01,  2.20632515E+01
   56.536518,  1.09782381E+01,  1.60040970E+01,  2.31563663E+01
   56.546516,  1.14735956E+01,  1.63207970E+01,  2.43403053E+01
   56.556515,  1.19462137E+01,  1.65121689E+01,  2.56001377E+01
   56.566513,  1.23853722E+01,  1.65590973E+01,  2.69154453E+01
   56.576511,  1.27796822E+01,  1.64456921E+01,  2.82604065E+01
   56.586510,  1.31175375E+01,  1.61610031E+01,  2.96044178E+01
   56.596508,  1.33876877E+01,  1.57006302E+01,  3.09133358E+01
   56.606506,  1.35798931E+01,  1.50679674E+01,  3.21513023E+01
   56.616505,  1.36856146E+01,  1.42748470E+01,  3.32830391E+01
   56.626503,  1.36986561E+01,  1.33413820E+01,  3.42763710E+01
   56.636501,  1.36156979E+01,  1.22949295E+01,  3.51046295E+01
   56.646500,  1.34366331E+01,  1.11682415E+01,  3.57486229E+01
   56.656498,  1.31646643E+01,  9.99703693E+00,  3.61978683E+01
   56.666496,  1.28061457E+01,  8.81731129E+00,  3.64509010E+01
   56.676495,  1.23701801E+01,  7.66276741E+00,  3.65146904E+01
   56.686493,  1.18680296E+01,  6.56269598E+00,  3.64032822E+01
   56.696491,  1.13124056E+01,  5.54052448E+00,  3.61359406E+01
   56.706490,  1.07167311E+01,  4.61311913E+00,  3.57351036E+01
   56.716488,  1.00944366E+01,  3.79079342E+00,  3.52244186E+01
   56.726486,  9.45835495E+00,  3.07787895E+00,  3.46270943E+01
   56.736485,  8.82025146E+00,  2.47366548E+00,  3.39646492E+01
   56.746483,  8.19049454E+00,  1.97352242E+00,  3.32561188E+01
   56.756481,  7.57787418E+00,  1.57003903E+00,  3.25176620E+01
   56.766479,  6.98953867E+00,  1.25406861E+00,  3.17624893E+01
   56.776478,  6.43103123E+00,  1.01561129E+00,  3.10010319E+01
   56.786476,  5.90639830E+00,  8.44507575E-01,  3.02412491E+01
   56.796474,  5.41834354E+00,  7.30945885E-01,  2.94890003E+01
   56.806473,  4.96840906E+00,  6.65805101E-01,  2.87484360E+01
   56.816471,  4.55716181E+00,  6.40860975E-01,  2.80223656E+01
   56.826469,  4.18438053E+00,  6.48886561E-01,  2.73125801E+01
   56.836468,  3.84922528E+00,  6.83675706E-01,  2.66201229E+01
   56.846466,  3.55039501E+00,  7.40013719E-01,  2.59455070E+01
   56.856464,  3.28626180E+00,  8.13614130E-01,  2.52888870E+01
   56.866463,  3.05498695E+00,  9.01036680E-01,  2.46501884E+01
   56.876461,  2.85461783E+00,  9.99596596E-01,  2.40291977E+01
   56.886459,  2.68316531E+00,  1.10727322E+00,  2.34256325E+01
   56.896458,  2.53866649E+00,  1.22262180E+00,  2.28391895E+01
   56.906456,  2.41923308E+00,  1.34469235E+00,  2.22695713E+01
   56.916454,  2.32308769E+00,  1.47295666E+00,  2.17165089E+01
   56.926453,  2.24858999E+00,  1.60724449E+00,  2.11797771E+01
   56.936451,  2.19425488E+00,  1.74768877E+00,  2.06592026E+01
   56.946449,  2.15876460E+00,  1.89467895E+00,  2.01546707E+01
   56.956448,  2.14097476E+00,  2.04882312E+00,  1.96661320E+01
   56.966446,  2.13991761E+00,  2.21091676E+00,  1.91936035E+01
   56.976444,  2.15480113E+00,  2.38191891E+00,  1.87371826E+01
   56.986443,  2.18500733E+00,  2.56293201E+00,  1.82970505E+01
   56.996441,  2.23008823E+00,  2.75518847E+00,  1.78734818E+01
   57.006439,  2.28976202E+00,  2.96003938E+00,  1.74668598E+01
   57.016438,  2.36390734E+00,  3.17894745E+00,  1.70776863E+01
   57.026436,  2.45255899E+00,  3.41348052E+00,  1.67066040E+01
   57.036434,  2.55590272E+00,  3.66530657E+00,  1.63544140E+01
   57.046432,  2.67426991E+00,  3.93618917E+00,  1.60221024E+01
   57.056431,  2.80813265E+00,  4.22798061E+00,  1.57108707E+01
   57.066429,  2.95809817E+00,  4.54261351E+00,  1.54221659E+01
   57.076427,  3.12490368E+00,  4.88208818E+00,  1.51577206E+01
   57.086426,  3.30940890E+00,  5.24845219E+00,  1.49195995E+01
   57.096424,  3.51258850E+00,  5.64377499E+00,  1.47102451E+01
   57.106422,  3.73552084E+00,  6.07010889E+00,  1.45325336E+01
   57.116421,  3.97937465E+00,  6.52943707E+00,  1.43898373E+01
   57.126419,  4.24539089E+00,  7.02360439E+00,  1.42860851E+01
   57.136417,  4.53485775E+00,  7.55422401E+00,  1.42258301E+01
   57.146416,  4.84908009E+00,  8.12255859E+00,  1.42143135E+01
   57.156414,  5.18933678E+00,  8.72936630E+00,  1.42575197E+01
   57.166412,  5.55682659E+00,  9.37471199E+00,  1.43622246E+01
   57.176411,  5.95259953E+00,  1.00577297E+01,  1.45360098E+01
   57.186409,  6.37746906E+00,  1.07763405E+01,  1.47872467E+01
   57.196407,  6.83190441E+00,  1.15269165E+01,  1.51250181E+01
   57.206406,  7.31589746E+00,  1.23039045E+01,  1.55589609E+01
   57.216404,  7.82880640E+00,  1.30994091E+01,  1.60989990E+01
   57.226402,  8.36917210E+00,  1.39027615E+01,  1.67549400E+01
   57.236401,  8.93451023E+00,  1.47001181E+01,  1.75358925E+01
   57.246399,  9.52109146E+00,  1.54741278E+01,  1.84494934E+01
   57.256397,  1.01237135E+01,  1.62037640E+01,  1.95009174E+01
   57.266396,  1.07354927E+01,  1.68644104E+01,  2.06916904E+01
   57.276394,  1.13476954E+01,  1.74283142E+01,  2.20183601E+01
   57.286392,  1.19496555E+01,  1.78655205E+01,  2.34711227E+01
   57.296391,  1.25288115E+01,  1.81453819E+01,  2.50325890E+01
   57.306389,  1.30709105E+01,  1.82386665E+01,  2.66769123E+01
   57.316387,  1.35604286E+01,  1.81201744E+01,  2.83695812E+01
   57.326385,  1.39812098E+01,  1.77716637E+01,  3.00681095E+01
   57.336384,  1.43173313E+01,  1.71847115E+01,  3.17238522E+01
   57.346382,  1.45541372E+01,  1.63630314E+01,  3.32849426E+01
   57.356380,  1.46793547E+01,  1.53237371E+01,  3.47001495E+01
   57.366379,  1.46841564E+01,  1.40971375E+01,  3.59232178E+01
   57.376377,  1.45640259E+01,  1.27248936E+01,  3.69169998E+01
   57.386375,  1.43192863E+01,  1.12566776E+01,  3.76567154E+01
   57.396374,  1.39552069E+01,  9.74582291E+00,  3.81317596E+01
   57.406372,  1.34816542E+01,  8.24465179E+00,  3.83457756E+01
   57.416370,  1.29123449E+01,  6.80025053E+00,  3.83150673E+01
   57.426369,  1.22638083E+01,  5.45127583E+00,  3.80657654E+01
   57.436367,  1.15542059E+01,  4.22613764E+00,  3.76303291E+01
   57.446365,  1.08021584E+01,  3.14257431E+00,  3.70440025E+01
   57.456364,  1.00257063E+01,  2.20839453E+00,  3.63417397E+01
   57.466362,  9.24148369E+00,  1.42301416E+00,  3.55558624E+01
   57.476360,  8.46414280E+00,  7.79393256E-01,  3.47145729E+01
   57.486359,  7.70602465E+00,  2.66026735E-01,  3.38412704E+01
   57.496357,  6.97704458E+00, -1.31246746E-01,  3.29544563E+01
   57.506355,  6.28474855E+00, -4.27751541E-01,  3.20681000E+01
   57.516354,  5.63448858E+00, -6.38844013E-01,  3.11922417E+01
   57.526352,  5.02967167E+00, -7.79126883E-01,  3.03336887E+01
   57.536350,  4.47204399E+00, -8.61957550E-01,  2.94967175E+01
   57.546349,  3.96198463E+00, -8.99188638E-01,  2.86837101E+01
   57.556347,  3.49878454E+00, -9.01078522E-01,  2.78956871E+01
   57.566345,  3.08090305E+00, -8.76317561E-01,  2.71327419E+01
   57.576344,  2.70619154E+00, -8.32126796E-01,  2.63943710E+01
   57.586342,  2.37208557E+00, -7.74397254E-01,  2.56797199E+01
   57.596340,  2.07576346E+00, -7.07847416E-01,  2.49877510E+01
   57.606339,  1.81427431E+00, -6.36183083E-01,  2.43173637E+01
   57.616337,  1.58463955E+00, -5.62250733E-01,  2.36674690E+01
   57.626335,  1.38392997E+00, -4.88178730E-01,  2.30370331E+01
   57.636333,  1.20932317E+00, -4.15503860E-01,  2.24250965E+01
   57.646332,  1.05814385E+00, -3.45282018E-01,  2.18307858E+01
   57.656330,  9.27891254E-01, -2.78183579E-01,  2.12533131E+01
   57.666328,  8.16254437E-01, -2.14574277E-01,  2.06919670E+01
   57.676327,  7.21120238E-01, -1.54582813E-01,  2.01461105E+01
   57.686325,  6.40573859E-01, -9.81565863E-02,  1.96151676E+01
   57.696323,  5.72894990E-01, -4.51071449E-02,  1.90986137E+01
   57.706322,  5.16550303E-01,  4.85346839E-03,  1.85959721E+01
   57.716320,  4.70183641E-01,  5.20839840E-02,  1.81068020E+01
   57.726318,  4.32604730E-01,  9.69917178E-02,  1.76306953E+01
   57.736317,  4.02777106E-01,  1.40015870E-01,  1.71672726E+01
   57.746315,  3.79805803E-01,  1.81615248E-01,  1.67161770E+01
   57.756313,  3.62925410E-01,  2.22259924E-01,  1.62770691E+01
   57.766312,  3.51488411E-01,  2.62425780E-01,  1.58496294E+01
   57.776310,  3.44954371E-01,  3.02591562E-01,  1.54335527E+01
   57.786308,  3.42879921E-01,  3.43238026E-01,  1.50285492E+01
   57.796307,  3.44909787E-01,  3.84848624E-01,  1.46343422E+01
   57.806305,  3.50768685E-01,  4.27911520E-01,  1.42506666E+01
   57.816303,  3.60254288E-01,  4.72922623E-01,  1.38772717E+01
   57.826302,  3.73231232E-01,  5.20389557E-01,  1.35139189E+01
   57.836300,  3.89626056E-01,  5.70836246E-01,  1.31603832E+01
   57.846298,  4.09423113E-01,  6.24808252E-01,  1.28164530E+01
   57.856297,  4.32661355E-01,  6.82878613E-01,  1.24819317E+01
   57.866295,  4.59432125E-01,  7.45654225E-01,  1.21566401E+01
   57.876293,  4.89877671E-01,  8.13782752E-01,  1.18404150E+01
   57.886292,  5.24190545E-01,  8.87960017E-01,  1.15331154E+01
   57.896290,  5.62613845E-01,  9.68937993E-01,  1.12346230E+01
   57.906288,  6.05441988E-01,  1.05753338E+00,  1.09448442E+01
   57.916286,  6.53022587E-01,  1.15463710E+00,  1.06637182E+01
   57.926285,  7.05758810E-01,  1.26122379E+00,  1.03912191E+01
   57.936283,  7.64112711E-01,  1.37836289E+00,  1.01273623E+01
   57.946281,  8.28608990E-01,  1.50723004E+00,  9.87221336E+00
   57.956280,  8.99839878E-01,  1.64911926E+00,  9.62589645E+00
   57.966278,  9.78470564E-01,  1.80545628E+00,  9.38860798E+00
   57.976276,  1.06524539E+00,  1.97781253E+00,  9.16062737E+00
   57.986275,  1.16099489E+00,  2.16792011E+00,  8.94233704E+00
   57.996273,  1.26664376E+00,  2.37768650E+00,  8.73424149E+00
   58.006271,  1.38321924E+00,  2.60921144E+00,  8.53699303E+00
   58.016270,  1.51186037E+00,  2.86480141E+00,  8.35142517E+00
   58.026268,  1.65382767E+00,  3.14698553E+00,  8.17858791E+00
